Id_OT_Simaf;Formaciones;Módulos;OT_Simaf;Ingreso;Tipo_Tarea;Tarea;Km;Fecha_Inicio;Fecha_Fin;Observaciones;Clase_Vehículos
23423;155;48;4-39121;Programado;Preventivo;IB;1.098.027,00;24/10/2023;25/10/2023;;C
23324;155;48;130-15793;Programado;Preventivo;IQ3;1.093.434,00;14/10/2023;15/10/2023;;C
23195;155;48;130-15705;Programado;Preventivo;IQ2;1.087.263,00;01/10/2023;02/10/2023;;C
23016;155;48;130-15597;Programado;Preventivo;IQ1;1.079.338,00;14/09/2023;15/09/2023;;C
22770;155;48;"	287-8363";Programado;Preventivo;BA2;1.072.584,00;22/08/2023;29/08/2023;;C
22641;155;48;130-15387;Programado;Preventivo;IQ3;1.067.496,00;10/08/2023;11/08/2023;;C
22510;155;48;130-15310;Programado;Preventivo;IQ2;1.062.219,00;30/07/2023;31/07/2023;;C
22403;155;48;130-15239;Programado;Preventivo;IQ1;1.057.232,00;19/07/2023;20/07/2023;;C
22286;155;48;4-37421;Programado;Preventivo;IB;1.052.535,00;09/07/2023;10/07/2023;;C
22094;155;48;130-15047;Programado;Preventivo;IQ3;1.045.751,00;21/06/2023;22/06/2023;;C
21905;155;48;130-14934;Programado;Preventivo;IQ2;1.040.408,00;04/06/2023;05/06/2023;;C
21771;155;48;130-14844;Programado;Preventivo;IQ1;1.035.494,00;21/05/2023;22/05/2023;;C
21638;155;48;4-36500;Programado;Preventivo;IB;1.030.365,00;09/05/2023;10/05/2023;;C
21507;155;48;130-14662;Programado;Preventivo;IQ3;1.024.597,00;25/04/2023;26/04/2023;;C
21367;155;48;130-14577;Programado;Preventivo;IQ2;1.019.072,00;12/04/2023;13/04/2023;;C
21258;155;48;130-14503;Programado;Preventivo;IQ1;1.013.802,00;01/04/2023;02/04/2023;;C
21152;155;48;4-35759;Programado;Preventivo;IB;1.008.642,00;22/03/2023;23/03/2023;;C
21061;155;48;130-14378;Programado;Preventivo;IQ3;1.004.270,00;13/03/2023;14/03/2023;;C
20941;155;48;130-14296;Programado;Preventivo;IQ2;998.242,00;01/03/2023;02/03/2023;;C
20764;155;48;130-14179;Programado;Preventivo;IQ1;992.314,00;12/02/2023;13/02/2023;;C
20623;155;48;4-34970;Programado;Preventivo;IB;986.724,00;30/01/2023;31/01/2023;;C
20437;155;48;4-34684;Programado;Preventivo;IQ3;980.415,00;12/01/2023;13/01/2023;;C
20269;155;48;4-34430;Programado;Preventivo;IQ2;974.304,00;28/12/2022;29/12/2022;;C
20107;155;48;130-13787;Programado;Preventivo;IQ1;967.225,00;12/12/2022;13/12/2022;;C
19960;155;48;4-33988;Programado;Preventivo;IB;961.857,00;28/11/2022;29/11/2022;;C
19816;155;48;4-33762;Programado;Preventivo;IQ3;956.268,00;13/11/2022;14/11/2022;;C
19643;155;48;130-13508;Programado;Preventivo;IQ2;950.477,00;28/10/2022;29/10/2022;;C
19513;155;48;130-13430;Programado;Preventivo;IQ1;944.991,00;16/10/2022;17/10/2022;;C
19314;155;48;287-5871;Programado;Preventivo;IB;938.866,00;26/09/2022;30/09/2022;;C
19196;155;48;130-13212;Programado;Preventivo;IQ3;934.408,00;13/09/2022;14/09/2022;;C
19060;155;48;130-13117;Programado;Preventivo;IQ2;928.315,00;30/08/2022;31/08/2022;;C
18877;155;48;130-12995;Programado;Preventivo;IQ1;920.031,00;12/08/2022;13/08/2022;;C
18681;155;48;4-32052;Programado;Preventivo;IB;914.485,00;27/07/2022;28/07/2022;;C
18578;155;48;130-12833;Programado;Preventivo;IQ3;909.394,00;17/07/2022;18/07/2022;;C
18411;155;48;4-31623;Programado;Preventivo;IQ2;901.881,00;30/06/2022;01/07/2022;;C
18254;155;48;4-31432;Programado;Preventivo;IQ1;895.635,00;17/06/2022;18/06/2022;;C
18058;155;48;4-31110;Programado;Preventivo;AN3;888.588,00;29/05/2022;01/06/2022;;C
17940;155;48;130-12442;Programado;Preventivo;IQ2;883.305,00;17/05/2022;18/05/2022;;C
17751;155;48;130-12321;Programado;Preventivo;IQ1;876.166,00;29/04/2022;30/04/2022;;C
17574;155;48;4-30445;Programado;Preventivo;IB;869.789,00;15/04/2022;16/04/2022;;C
17051;155;48;130-12105;Programado;Preventivo;IQ3;862.448,00;28/03/2022;29/03/2022;;C
16966;155;48;130-12026;Programado;Preventivo;IQ2;856.562,00;16/03/2022;17/03/2022;;C
16785;155;48;130-11856;Programado;Preventivo;IQ1;849.616,00;19/02/2022;20/02/2022;;C
16607;155;48;4-29193;Programado;Preventivo;IB;843.759,00;30/01/2022;31/01/2022;;C
15763;155;48;4-28823;Programado;Preventivo;IQ3;836.833,00;06/01/2022;06/01/2022;;C
15852;155;48;130-11468;Programado;Preventivo;IQ2;829.573,00;21/12/2021;22/12/2021;;C
15523;155;48;130-13380;Programado;Preventivo;IQ1;823.774,00;09/12/2021;10/12/2021;;C
15452;155;48;4-28238;Programado;Preventivo;IB;818.861,00;29/11/2021;30/11/2021;;C
15392;155;48;130-11258;Programado;Preventivo;IQ2;814.481,00;20/11/2021;21/11/2021;;C
15255;155;48;130-11134;Programado;Preventivo;IQ1;806.252,00;01/11/2021;02/11/2021;;C
15145;155;48;4-27506;Programado;Preventivo;IB;800.204,00;18/10/2021;19/10/2021;;C
15080;155;48;130-10981;Programado;Preventivo;IQ3;797.072,00;09/10/2021;10/10/2021;;C
12976;155;48;130-10876;Programado;Preventivo;IQ2;790.119,00;24/09/2021;25/09/2021;;C
12868;155;48;130-10773;Programado;Preventivo;IQ1;783.822,00;09/09/2021;10/09/2021;;C
12761;155;48;4-26555;Programado;Preventivo;IB;776.994,00;24/08/2021;25/08/2021;;C
12656;155;48;130-10573;Programado;Preventivo;IQ3;770.355,00;10/08/2021;11/08/2021;;C
12572;155;48;130-10490;Programado;Preventivo;IQ2;764.947,00;29/07/2021;30/07/2021;;C
12471;155;48;130-10392;Programado;Preventivo;IQ1;758.696,00;15/07/2021;16/07/2021;;C
12391;155;48;4-25585;Programado;Preventivo;IB;753.012,00;02/07/2021;03/07/2021;;C
12290;155;48;130-10206;Programado;Preventivo;IQ2;746.532,00;17/06/2021;18/06/2021;;C
12198;155;48;130-10129;Programado;Preventivo;IQ1;740.687,00;06/06/2021;07/06/2021;;C
12071;155;48;4-24694;Programado;Preventivo;IB;733.980,00;19/05/2021;20/05/2021;;C
11968;155;48;4-24442;Programado;Preventivo;IB;727.788,00;06/05/2021;07/05/2021;;C
11877;155;48;130-9834;Programado;Preventivo;IQ3;722.186,00;24/04/2021;25/04/2021;;C
11777;155;48;130-9746;Programado;Preventivo;IQ2;715.542,00;11/04/2021;12/04/2021;;C
11692;155;48;130-9646;Programado;Preventivo;IQ1;709.802,00;27/03/2021;27/03/2021;;C
11600;155;48;287-1685;Programado;Preventivo;RS;702.070,00;19/02/2021;12/03/2021;;C
11326;155;48;130-9277;Programado;Preventivo;IQ2;695.386,00;02/02/2021;02/02/2021;;C
11238;155;48;130-9189;Programado;Preventivo;IQ1;689.561,00;21/01/2021;21/01/2021;;C
11119;155;48;4-22013;Programado;Preventivo;IB;681.914,00;05/01/2021;05/01/2021;;C
8959;155;48;130-8974;Programado;Preventivo;IQ3;675.481,00;21/12/2020;21/12/2020;;C
8850;155;48;130-8866;Programado;Preventivo;IQ2;668.564,00;05/12/2020;05/12/2020;;C
8746;155;48;130-8772;Programado;Preventivo;IQ1;662.036,00;21/11/2020;21/11/2020;;C
8662;155;48;4-20942;Programado;Preventivo;IB;656.738,00;10/11/2020;10/11/2020;;C
8575;155;48;130-8605;Programado;Preventivo;IQ3;650.650,00;29/10/2020;29/10/2020;;C
8501;155;48;130-8534;Programado;Preventivo;IQ2;646.019,00;19/10/2020;19/10/2020;;C
8354;155;48;130-8388;Programado;Preventivo;IQ1;639.434,00;28/09/2020;28/09/2020;;C
8272;155;48;4-19896;Programado;Preventivo;IB;633.522,00;16/09/2020;16/09/2020;;C
8164;155;48;130-8195;Programado;Preventivo;IQ3;625.555,00;31/08/2020;31/08/2020;;C
8087;155;48;130-8116;Programado;Preventivo;IQ2;620.250,00;20/08/2020;20/08/2020;;C
7982;155;48;130-8012;Programado;Preventivo;IQ1;613.986,00;05/08/2020;05/08/2020;;C
7884;155;48;4-18883;Programado;Preventivo;IB;606.632,00;22/07/2020;22/07/2020;;C
7791;155;48;130-7816;Programado;Preventivo;IQ3;600.847,00;09/07/2020;09/07/2020;;C
7668;155;48;130-7693;Programado;Preventivo;IQ2;592.397,00;22/06/2020;22/06/2020;;C
7585;155;48;130-7616;Programado;Preventivo;IQ1;586.988,00;10/06/2020;10/06/2020;;C
7488;155;48;4-17803;Programado;Preventivo;IB;581.313,00;28/05/2020;28/05/2020;;C
7391;155;48;130-7416;Programado;Preventivo;IQ3;575.264,00;15/05/2020;15/05/2020;;C
7267;155;48;4-17079;Programado;Preventivo;AN2;571.174,00;22/04/2020;29/04/2020;;C
7189;155;48;130-7222;Programado;Preventivo;IQ2;570.323,00;18/04/2020;18/04/2020;;C
7100;155;48;130-7114;Programado;Preventivo;IQ1;562.912,00;31/03/2020;31/03/2020;;C
7006;155;48;4-16370;Programado;Preventivo;IB;557.099,00;15/03/2020;15/03/2020;;C
6883;155;48;4-16048;Programado;Preventivo;IQ3;552.850,00;27/02/2020;27/02/2020;;C
6791;155;48;130-6802;Programado;Preventivo;IQ2;545.980,00;13/02/2020;13/02/2020;;C
6619;155;48;130-6644;Programado;Preventivo;IQ1;535.213,00;21/01/2020;21/01/2020;;C
6523;155;48;4-15092;Programado;Preventivo;IB;529.499,00;08/01/2020;08/01/2020;;C
6421;155;48;130-6441;Programado;Preventivo;IQ3;521.274,00;24/12/2019;24/12/2019;;C
6309;155;48;130-6324;Programado;Preventivo;IQ2;514.597,00;08/12/2019;08/12/2019;;C
6207;155;48;130-6211;Programado;Preventivo;IQ1;508.198,00;24/11/2019;24/11/2019;;C
6088;155;48;SINF-05907;Programado;Preventivo;IB;499.940,00;07/11/2019;07/11/2019;;C
6010;155;48;SINF-05853;Programado;Preventivo;IQ3;495.906,00;28/10/2019;28/10/2019;;C
5902;155;48;4-13082;Programado;Preventivo;IQ2;488.126,00;13/10/2019;13/10/2019;;C
5803;155;48;SINF-05682;Programado;Preventivo;IQ;481.312,00;27/09/2019;27/09/2019;;C
5711;155;48;SINF-05605;Programado;Preventivo;IB;473.578,00;12/09/2019;12/09/2019;;C
5644;155;48;SINF-05546;Programado;Preventivo;IQ;467.075,00;30/08/2019;30/08/2019;;C
5562;155;48;SINF-05471;Programado;Preventivo;IQ;460.753,00;17/08/2019;17/08/2019;;C
5463;155;48;SINF-05377;Programado;Preventivo;IQ;454.723,00;01/08/2019;01/08/2019;;C
5379;155;48;SINF-05297;Programado;Preventivo;IB;447.859,00;19/07/2019;19/07/2019;;C
5321;155;48;SINF-05246;Programado;Preventivo;IQ;443.670,00;10/07/2019;10/07/2019;;C
5222;155;48;SINF-05152;Programado;Preventivo;IQ;438.509,00;26/06/2019;26/06/2019;;C
5133;155;48;SINF-05066;Programado;Preventivo;IQ;433.411,00;13/06/2019;13/06/2019;;C
5061;155;48;4-10543;Programado;Preventivo;IB;429.029,00;04/06/2019;04/06/2019;;C
4939;155;48;SINF-04881;Programado;Preventivo;IQ;418.143,00;10/05/2019;10/05/2019;;C
4836;155;48;SINF-04786;Programado;Preventivo;IQ;412.573,00;24/04/2019;24/04/2019;;C
4754;155;48;SINF-04709;Programado;Preventivo;IB;406.842,00;12/04/2019;12/04/2019;;C
4635;155;48;SINF-04601;Programado;Preventivo;IQ;399.034,00;25/03/2019;25/03/2019;;C
4552;155;48;SINF-04520;Programado;Preventivo;IQ;392.405,00;12/03/2019;12/03/2019;;C
4460;155;48;SINF-04429;Programado;Preventivo;IQ;387.854,00;26/02/2019;26/02/2019;;C
4441;155;48;SINF-04412;Programado;Preventivo;BA1;386.644,00;14/02/2019;23/02/2019;;C
4298;155;48;SINF-04274;Programado;Preventivo;IQ;380.524,00;01/02/2019;01/02/2019;;C
4241;155;48;SINF-04219;Programado;Preventivo;IB;373.454,00;17/01/2019;17/01/2019;;C
4150;155;48;SINF-04131;Programado;Preventivo;IQ;365.796,00;02/01/2019;02/01/2019;;C
3978;155;48;SINF-03962;Programado;Preventivo;IB;348.580,00;19/11/2018;19/11/2018;;C
3893;155;48;SINF-03877;Programado;Preventivo;IQ;341.853,00;05/11/2018;05/11/2018;;C
3810;155;48;SINF-03793;Programado;Preventivo;IQ;335.484,00;22/10/2018;22/10/2018;;C
3735;155;48;SINF-03718;Programado;Preventivo;IQ;329.831,00;10/10/2018;10/10/2018;;C
3663;155;48;SINF-03647;Programado;Preventivo;IB;323.883,00;26/09/2018;26/09/2018;;C
3576;155;48;SINF-03562;Programado;Preventivo;IQ;317.051,00;11/09/2018;11/09/2018;;C
3493;155;48;SINF-03477;Programado;Preventivo;IQ;309.749,00;27/08/2018;27/08/2018;;C
3418;155;48;SINF-03400;Programado;Preventivo;IQ;306.097,00;15/08/2018;15/08/2018;;C
3246;155;48;SINF-03230;Programado;Preventivo;IQ;296.276,00;18/07/2018;18/07/2018;;C
3170;155;48;SINF-03156;Programado;Preventivo;IQ;290.497,00;06/07/2018;06/07/2018;;C
3085;155;48;SINF-03069;Programado;Preventivo;IQ;284.675,00;21/06/2018;21/06/2018;;C
3001;155;48;SINF-02987;Programado;Preventivo;IB;278.033,00;07/06/2018;07/06/2018;;C
2907;155;48;SINF-02893;Programado;Preventivo;IQ;271.875,00;21/05/2018;21/05/2018;;C
2827;155;48;SINF-02811;Programado;Preventivo;IQ;265.574,00;05/05/2018;05/05/2018;;C
2736;155;48;SINF-02720;Programado;Preventivo;IQ;259.053,00;18/04/2018;18/04/2018;;C
2656;155;48;SINF-02640;Programado;Preventivo;IB;253.092,00;03/04/2018;03/04/2018;;C
2568;155;48;SINF-02552;Programado;Preventivo;IQ;245.138,00;13/03/2018;13/03/2018;;C
2489;155;48;SINF-02473;Programado;Preventivo;IQ;239.479,00;26/02/2018;26/02/2018;;C
2404;155;48;SINF-02387;Programado;Preventivo;IQ;228.707,00;06/02/2018;06/02/2018;;C
2314;155;48;SINF-02298;Programado;Preventivo;IB;222.673,00;19/01/2018;19/01/2018;;C
2236;155;48;SINF-02220;Programado;Preventivo;IQ;215.713,00;04/01/2018;04/01/2018;;C
2148;155;48;SINF-02134;Programado;Preventivo;IQ;207.778,00;14/12/2017;14/12/2017;;C
2081;155;48;SINF-02065;Programado;Preventivo;IQ;203.702,00;02/12/2017;02/12/2017;;C
2008;155;48;SINF-01992;Programado;Preventivo;AN1;193.393,00;06/11/2017;17/11/2017;;C
1757;155;48;SINF-01736;Programado;Preventivo;IB;187.590,00;22/09/2017;22/09/2017;;C
1675;155;48;SINF-01659;Programado;Preventivo;IQ;184.421,00;04/09/2017;04/09/2017;;C
1599;155;48;SINF-01585;Programado;Preventivo;IQ;173.760,00;18/08/2017;18/08/2017;;C
1539;155;48;SINF-01521;Programado;Preventivo;IQ;167.117,00;04/08/2017;04/08/2017;;C
1464;155;48;SINF-01445;Programado;Preventivo;IB;161.644,00;17/07/2017;17/07/2017;;C
1382;155;48;SINF-01368;Programado;Preventivo;IQ;155.248,00;29/06/2017;29/06/2017;;C
1326;155;48;SINF-01310;Programado;Preventivo;IQ;148.416,00;15/06/2017;15/06/2017;;C
1265;155;48;SINF-01248;Programado;Preventivo;IQ;142.920,00;02/06/2017;02/06/2017;;C
1198;155;48;SINF-01182;Programado;Preventivo;IB;139.799,00;18/05/2017;18/05/2017;;C
1118;155;48;SINF-01102;Programado;Preventivo;IQ;130.589,00;26/04/2017;26/04/2017;;C
1037;155;48;SINF-01019;Programado;Preventivo;IQ;123.084,00;04/04/2017;04/04/2017;;C
974;155;48;SINF-00959;Programado;Preventivo;IQ;118.104,00;20/03/2017;20/03/2017;;C
922;155;48;SINF-00907;Programado;Preventivo;IB;109.899,00;01/03/2017;01/03/2017;;C
881;155;48;SINF-00865;Programado;Preventivo;IQ;101.564,00;14/02/2017;14/02/2017;;C
809;155;48;SINF-00793;Programado;Preventivo;IQ;93.445,00;20/01/2017;20/01/2017;;C
765;155;48;SINF-00751;Programado;Preventivo;IQ;86.549,00;05/01/2017;05/01/2017;;C
713;155;48;SINF-00698;Programado;Preventivo;IB;79.505,00;19/12/2016;19/12/2016;;C
662;155;48;SINF-00646;Programado;Preventivo;IQ;70.593,00;29/11/2016;29/11/2016;;C
616;155;48;SINF-00600;Programado;Preventivo;IQ;62.550,00;09/11/2016;09/11/2016;;C
560;155;48;SINF-00544;Programado;Preventivo;IQ;53.718,00;17/10/2016;17/10/2016;;C
523;155;48;SINF-00506;Programado;Preventivo;IB;45.364,00;28/09/2016;28/09/2016;;C
455;155;48;SINF-00439;Programado;Preventivo;IQ;39.360,00;25/08/2016;25/08/2016;;C
307;155;48;SINF-00291;Programado;Preventivo;IQ;30.216,00;09/05/2016;09/05/2016;;C
277;155;48;SINF-00261;Programado;Preventivo;IB;24.701,00;19/04/2016;19/04/2016;;C
253;155;48;SINF-00237;Programado;Preventivo;IQ;19.512,00;01/04/2016;01/04/2016;;C
220;155;48;SINF-00204;Programado;Preventivo;IQ;13.232,00;07/03/2016;07/03/2016;;C
190;155;48;SINF-00174;Programado;Preventivo;IQ;6.764,00;15/02/2016;15/02/2016;;C
172;155;48;SINF-00157;Programado;Preventivo;Puesta en Servicio;0,00;31/01/2016;31/01/2016;;C
31430;153;49;41630;Programado;Preventivo;IQ2;1.291.055,00;24/11/2025;25/11/2025;;C
31305;153;49;39663;Programado;Preventivo;IQ1;1.285.554,00;11/11/2025;12/11/2025;;C
31163;153;49;37557;Programado;Preventivo;IB;1.280.292,00;29/10/2025;30/10/2025;;C
30989;153;49;34965;Programado;Preventivo;IQ3;1.273.745,00;13/10/2025;14/10/2025;;C
30827;153;49;32469;Programado;Preventivo;IQ2;1.267.463,00;28/09/2025;29/09/2025;;C
30610;153;49;29102;Programado;Preventivo;AN4;1.262.381,00;06/09/2025;17/09/2025;;C
30482;153;49;27382;Programado;Preventivo;IB;1.257.772,00;26/08/2025;27/08/2025;;C
30312;153;49;25165;Programado;Preventivo;IQ3;1.252.558,00;11/08/2025;12/08/2025;;C
30186;153;49;23425;Programado;Preventivo;IQ2;1.247.279,00;30/07/2025;31/07/2025;;C
30043;153;49;21042;Programado;Preventivo;IQ1;1.241.362,00;14/07/2025;15/07/2025;;C
29903;153;49;18985;Programado;Preventivo;IB;1.235.810,00;30/06/2025;01/07/2025;;C
29788;153;49;17219;Programado;Preventivo;IQ3;1.230.794,00;18/06/2025;19/06/2025;;C
29676;153;49;15697;Programado;Preventivo;IQ2;1.225.788,00;08/06/2025;09/06/2025;;C
29571;153;49;14432;Programado;Preventivo;IQ1;1.221.081,00;29/05/2025;30/05/2025;;C
29423;153;49;12189;Programado;Preventivo;IB;1.213.722,00;14/05/2025;15/05/2025;;C
29298;153;49;9666;Programado;Preventivo;IQ3;1.208.556,00;02/05/2025;03/05/2025;;C
29091;153;49;6422;Programado;Preventivo;IQ2;1.202.500,00;12/04/2025;13/04/2025;;C
28957;153;49;130-19339;Programado;Preventivo;IQ1;1.196.934,00;30/03/2025;31/03/2025;;C
28845;153;49;4-47236;Programado;Preventivo;IB;1.191.072,00;18/03/2025;19/03/2025;;C
28710;153;49;130-19170;Programado;Preventivo;IQ3;1.185.979,00;05/03/2025;06/03/2025;;C
28585;153;49;130-19092;Programado;Preventivo;IQ2;1.180.625,00;21/02/2025;22/02/2025;;C
28416;153;49;130-18986;Programado;Preventivo;IQ1;1.175.108,00;05/02/2025;06/02/2025;;C
28166;153;49;287-12430;Programado;Preventivo;IB;1.169.272,00;11/01/2025;20/01/2025;;C
28036;153;49;130-18748;Programado;Preventivo;IQ1;1.165.395,00;02/01/2025;03/01/2025;;C
27895;153;49;4-45879;Programado;Preventivo;IB;1.157.783,00;18/12/2024;19/12/2024;;C
27773;153;49;130-18562;Programado;Preventivo;IQ3;1.152.379,00;06/12/2024;07/12/2024;;C
27650;153;49;130-18481;Programado;Preventivo;IQ2;1.146.735,00;25/11/2024;26/11/2024;;C
27503;153;49;130-18388;Programado;Preventivo;IQ1;1.139.937,00;11/11/2024;12/11/2024;;C
27473;153;49;287-11963;Programado;Preventivo;Tareas de OT;1.138.031,00;07/11/2024;07/11/2024;;C
27336;153;49;4-45026;Programado;Preventivo;IB;1.134.012,00;29/10/2024;30/10/2024;;C
27225;153;49;130-18229;Programado;Preventivo;IQ3;1.129.201,00;18/10/2024;19/10/2024;;C
27080;153;49;130-18136;Programado;Preventivo;IQ2;1.122.978,00;03/10/2024;04/10/2024;;C
26895;153;49;130-18016;Programado;Preventivo;IQ1;1.116.015,00;16/09/2024;17/09/2024;;C
26741;153;49;4-44201;Programado;Preventivo;IB;1.110.254,00;03/09/2024;04/09/2024;;C
26631;153;49;4-44026;Programado;Preventivo;IQ3;1.105.050,00;22/08/2024;23/08/2024;;C
26441;153;49;130-17759;Programado;Preventivo;IQ2;1.098.782,00;06/08/2024;07/08/2024;;C
26298;153;49;130-17667;Programado;Preventivo;IQ1;1.092.374,00;23/07/2024;24/07/2024;;C
26010;153;49;287-10907;Programado;Preventivo;BA3;1.085.999,00;28/06/2024;06/07/2024;;C
25879;153;49;130-17407;Programado;Preventivo;IQ2;1.081.763,00;15/06/2024;16/06/2024;;C
25769;153;49;130-17330;Programado;Preventivo;IQ1;1.076.931,00;04/06/2024;05/06/2024;;C
25619;153;49;4-42593;Programado;Preventivo;IB;1.070.482,00;21/05/2024;22/05/2024;;C
25423;153;49;130-17100;Programado;Preventivo;IQ3;1.064.337,00;01/05/2024;02/05/2024;;C
25276;153;49;130-17003;Programado;Preventivo;IQ2;1.057.976,00;17/04/2024;18/04/2024;;C
25151;153;49;130-16924;Programado;Preventivo;IQ1;1.052.210,00;05/04/2024;06/04/2024;;C
25038;153;49;4-41687;Programado;Preventivo;IB;1.047.811,00;24/03/2024;25/03/2024;;C
24901;153;49;130-16760;Programado;Preventivo;IQ3;1.041.937,00;12/03/2024;13/03/2024;;C
24762;153;49;130-16673;Programado;Preventivo;IQ2;1.036.860,00;29/02/2024;01/03/2024;;C
24586;153;49;130-16547;Programado;Preventivo;IQ1;1.031.627,00;10/02/2024;11/02/2024;;C
24429;153;49;4-40730;Programado;Preventivo;IB;1.024.501,00;26/01/2024;27/01/2024;;C
24292;153;49;130-16376;Programado;Preventivo;IQ3;1.019.034,00;13/01/2024;14/01/2024;;C
24188;153;49;130-16313;Programado;Preventivo;IQ2;1.013.841,00;03/01/2024;04/01/2024;;C
24029;153;49;130-16221;Programado;Preventivo;IQ1;1.007.302,00;20/12/2023;21/12/2023;;C
23825;153;49;287-9149;Programado;Preventivo;IB;1.000.912,00;30/11/2023;07/12/2023;;C
23710;153;49;130-16035;Programado;Preventivo;IQ1;996.382,00;20/11/2023;21/11/2023;;C
23608;153;49;4-39397;Programado;Preventivo;IB;990.727,00;09/11/2023;10/11/2023;;C
23403;153;49;130-15842;Programado;Preventivo;IQ3;984.497,00;22/10/2023;23/10/2023;;C
23260;153;49;130-15746;Programado;Preventivo;IQ2;978.104,00;07/10/2023;08/10/2023;;C
23124;153;49;130-15669;Programado;Preventivo;IQ1;972.406,00;25/09/2023;26/09/2023;;C
23029;153;49;4-38522;Programado;Preventivo;IB;967.551,00;15/09/2023;16/09/2023;;C
22946;153;49;130-15557;Programado;Preventivo;IQ3;963.119,00;07/09/2023;08/09/2023;;C
22810;153;49;130-15484;Programado;Preventivo;IQ2;956.843,00;26/08/2023;27/08/2023;;C
22658;153;49;287-8284;Programado;Preventivo;IQ1;951.845,00;11/08/2023;12/08/2023;;C
22467;153;49;4-37694;Programado;Preventivo;IB;944.865,00;26/07/2023;27/07/2023;;C
22299;153;49;130-15177;Programado;Preventivo;IQ3;936.622,00;10/07/2023;11/07/2023;;C
22158;153;49;130-15088;Programado;Preventivo;IQ2;930.328,00;27/06/2023;28/06/2023;;C
22018;153;49;130-14998;Programado;Preventivo;IQ1;923.636,00;13/06/2023;14/06/2023;;C
21781;153;49;287-7579;Programado;Preventivo;AN3;917.977,00;22/05/2023;29/05/2023;;C
21597;153;49;130-14730;Programado;Preventivo;IQ2;910.603,00;05/05/2023;06/05/2023;;C
21492;153;49;130-14658;Programado;Preventivo;IQ1;905.270,00;24/04/2023;25/04/2023;;C
21310;153;49;4-35992;Programado;Preventivo;IB;898.600,00;06/04/2023;10/04/2023;;C
21164;153;49;130-14447;Programado;Preventivo;IQ3;892.088,00;23/03/2023;24/03/2023;;C
21038;153;49;130-14357;Programado;Preventivo;IQ2;886.438,00;10/03/2023;11/03/2023;;C
20885;153;49;130-14259;Programado;Preventivo;IQ1;879.558,00;24/02/2023;25/02/2023;;C
20725;153;49;4-35117;Programado;Preventivo;IB;872.028,00;08/02/2023;09/02/2023;;C
20594;153;49;130-14068;Programado;Preventivo;IQ3;866.672,00;26/01/2023;27/01/2023;;C
20492;153;49;130-14011;Programado;Preventivo;IQ2;862.388,00;17/01/2023;18/01/2023;;C
20321;153;49;130-13916;Programado;Preventivo;IQ1;855.661,00;02/01/2023;03/01/2023;;C
20182;153;49;4-34300;Programado;Preventivo;IB;849.383,00;20/12/2022;21/12/2022;;C
20052;153;49;130-13749;Programado;Preventivo;IQ3;843.747,00;06/12/2022;07/12/2022;;C
19940;153;49;130-13680;Programado;Preventivo;IQ2;838.312,00;25/11/2022;26/11/2022;;C
19792;153;49;130-13589;Programado;Preventivo;IQ1;832.753,00;10/11/2022;11/11/2022;;C
19651;153;49;130-13511;Programado;Preventivo;IQ2;827.784,00;29/10/2022;30/10/2022;;C
19380;153;49;287-5925;Programado;Preventivo;IQ1;821.819,00;03/10/2022;08/10/2022;;C
19250;153;49;287-5820;Programado;Preventivo;IB;815.335,00;18/09/2022;19/09/2022;;C
19104;153;49;130-13155;Programado;Preventivo;IQ3;809.056,00;04/09/2022;05/09/2022;;C
18975;153;49;130-13063;Programado;Preventivo;IQ2;803.098,00;22/08/2022;23/08/2022;;C
18772;153;49;130-12935;Programado;Preventivo;IQ1;794.858,00;03/08/2022;04/08/2022;;C
